iter	MAE
250	7235.625001
251	7235.410232
252	7235.050824
253	7234.716752
254	7228.889267
255	7227.646486
256	7224.935618
257	7220.10156
258	7219.457574
259	7215.30432
260	7215.002158
261	7212.490338
262	7212.124604
263	7211.966457
264	7211.780938
265	7204.561456
266	7202.928774
267	7176.916273
268	7175.856369
269	7175.298155
270	7174.250635
271	7168.576586
272	7168.446461
273	7168.289934
274	7168.147477
275	7165.528319
276	7164.131056
277	7163.969238
278	7161.416643
279	7156.080792
280	7133.395415
281	7116.705516
282	7115.445258
283	7115.342511
284	7115.241577
285	7098.253248
286	7097.81699
287	7097.666029
288	7090.572879
289	7089.758454
290	7071.886354
291	7065.519948
292	7064.250838
293	7057.178524
294	7056.821178
295	7051.605006
296	7050.561333
297	7050.469102
298	7049.467866
299	7048.302728
300	7047.816039
301	7047.375607
302	7047.218495
303	7046.154732
304	7045.753187
305	7045.140994
306	7044.742271
307	7021.616261
308	7021.379207
309	7021.207931
310	7004.580217
311	7002.943474
312	6998.906489
313	6998.757921
314	6997.979324
315	6993.463481
316	6993.099288
317	6990.311803
318	6982.260784
319	6980.879571
320	6970.881463
321	6967.985594
322	6944.693493
323	6943.695418
324	6943.456418
325	6942.141698
326	6941.174896
327	6934.454614
328	6932.724848
329	6932.003068
330	6931.706124
331	6930.086008
332	6926.758897
333	6923.079927
334	6914.645725
335	6914.616196
336	6914.451439
337	6913.626286
338	6912.775134
339	6911.639265
340	6893.114121
341	6890.79052
342	6890.389505
343	6882.184325
344	6882.060976
345	6874.119546
346	6867.854421
347	6867.726255
348	6867.065136
349	6866.958952
350	6866.303215
351	6857.312157
352	6847.57864
353	6847.179192
354	6839.420936
355	6836.638956
356	6835.113776
357	6827.555119
358	6826.635354
359	6826.533034
360	6816.950682
361	6816.844392
362	6816.427458
363	6815.82574
364	6813.780993
365	6799.210745
366	6793.284716
367	6790.538085
368	6790.457707
369	6790.344422
370	6782.129748
371	6781.799548
372	6780.413175
373	6776.334801
374	6776.041365
375	6774.967452
376	6772.66756
377	6771.488642
378	6769.647358
379	6768.332666
380	6767.674261
381	6767.110478
382	6759.207621
383	6758.145828
384	6757.586158
385	6747.765737
386	6731.43702
387	6730.40689
388	6729.809793
389	6727.435913
390	6726.486381
391	6725.250904
392	6725.004163
393	6724.517664
394	6710.365848
395	6709.947208
396	6708.947697
397	6707.571221
398	6706.979531
399	6706.818167
400	6706.7283
401	6701.22109
402	6700.214001
403	6697.415785
404	6696.054423
405	6695.880787
406	6689.593831
407	6686.23702
408	6674.151031
409	6673.785378
410	6662.467681
411	6659.122149
412	6647.264375
413	6637.923508
414	6636.905259
415	6634.506144
416	6634.332574
417	6625.24872
418	6623.563175
419	6621.850117
420	6621.446427
421	6619.977505
422	6616.949974
423	6600.073649
424	6596.092725
425	6591.872225
426	6586.890116
427	6579.934822
428	6571.458986
429	6571.131214
430	6571.051001
431	6568.216467
432	6567.92474
433	6561.166392
434	6560.934801
435	6560.113104
436	6557.612654
437	6557.486438
438	6556.999379
439	6553.031359
440	6550.474614
441	6550.390531
442	6550.269184
443	6546.443676
444	6545.795643
445	6541.756153
446	6541.693619
447	6541.580973
448	6527.26953
449	6517.041214
450	6515.438854
451	6514.423309
452	6501.255205
453	6501.131523
454	6500.683021
455	6500.645684
456	6498.186552
457	6495.067241
458	6483.299185
459	6478.243928
460	6465.79435
461	6465.021874
462	6461.660834
463	6459.158053
464	6458.159586
465	6452.823568
466	6452.272777
467	6451.127774
468	6446.56303
469	6446.250396
470	6444.917146
471	6442.078363
472	6439.653969
473	6439.216737
474	6438.793225
475	6427.872255
476	6427.810156
477	6425.276776
478	6424.528916
479	6424.123946
480	6423.840513
481	6421.490534
482	6420.346996
483	6417.423657
484	6416.940001
485	6416.713286
486	6416.017745
487	6415.001546
488	6408.487612
489	6407.117166
490	6407.013551
491	6406.587723
492	6406.402449
493	6401.648699
494	6399.03462
495	6396.238958
496	6385.249247
497	6385.15256
498	6384.758808
499	6384.51857
500	6379.222799
501	6376.975903
502	6376.556478
503	6376.025239
504	6374.181041
505	6373.967275
506	6372.06876
507	6370.705796
508	6368.245046
509	6366.651509
510	6364.603303
511	6361.698598
512	6361.624954
513	6361.550544
514	6361.420613
515	6355.656305
516	6352.320794
517	6349.203264
518	6348.829834
519	6347.364786
520	6347.129993
521	6346.373002
522	6346.274431
523	6337.092773
524	6328.52348
525	6328.471747
526	6325.404316
527	6321.34101
528	6318.835433
529	6315.85699
530	6315.086689
531	6305.962813
532	6304.499347
533	6303.359544
534	6302.719311
535	6297.040266
536	6295.767821
537	6290.612933
538	6288.544459
539	6288.257719
540	6286.116796
541	6280.739086
542	6279.485545
543	6278.480761
544	6278.418346
545	6275.253701
546	6275.214671
547	6275.074124
548	6274.949437
549	6273.765517
550	6272.615231
551	6270.509274
552	6268.506082
553	6267.265057
554	6267.166065
555	6261.580159
556	6259.004551
557	6258.472949
558	6258.118011
559	6257.111443
560	6255.772256
561	6250.887986
562	6250.733793
563	6246.238425
564	6246.175424
565	6239.827829
566	6238.168784
567	6235.141332
568	6234.732373
569	6234.048892
570	6232.528866
571	6232.064366
572	6227.71295
573	6226.943024
574	6226.63015
575	6219.366453
576	6219.026032
577	6217.548917
578	6216.922639
579	6216.495142
580	6216.258309
581	6211.771903
582	6211.418394
583	6211.300291
584	6208.043771
585	6207.640825
586	6206.11738
587	6202.024673
588	6200.887808
589	6197.597559
590	6191.330392
591	6187.773025
592	6183.591517
593	6183.345926
594	6182.929523
595	6180.432982
596	6180.149656
597	6174.399907
598	6167.685212
599	6166.968878
600	6164.354303
601	6162.965895
602	6162.734001
603	6161.430817
604	6161.380499
605	6157.828813
606	6157.614161
607	6157.260852
608	6156.007135
609	6154.119516
610	6147.253095
611	6147.050118
612	6146.456891
613	6146.091528
614	6145.259058
615	6145.113966
616	6143.008059
617	6142.713361
618	6142.100035
619	6141.589206
620	6141.525884
621	6137.120131
622	6137.079493
623	6137.029039
624	6136.906801
625	6136.771808
626	6135.155521
627	6134.379839
628	6133.96631
629	6133.843328
630	6133.135594
631	6131.040367
632	6129.816746
633	6129.412671
634	6127.761643
635	6127.733845
636	6127.165542
637	6126.618692
638	6125.754495
639	6125.621637
640	6123.021333
641	6122.462975
642	6120.723022
643	6119.729591
644	6119.30528
645	6118.987001
646	6117.555445
647	6117.461181
648	6117.282835
649	6112.047396
650	6111.29854
651	6110.073861
652	6106.907426
653	6102.146736
654	6099.534946
655	6099.389751
656	6099.165324
657	6098.012581
658	6097.605731
659	6092.923465
660	6092.775981
661	6088.508061
662	6088.383831
663	6088.315747
664	6088.083872
665	6082.769187
666	6081.725041
667	6081.348053
668	6080.092053
669	6079.983353
670	6079.861826
671	6079.24118
672	6078.402766
673	6077.998059
674	6077.812958
675	6077.78086
676	6077.735483
677	6074.566307
678	6070.464337
679	6070.209356
680	6070.169544
681	6068.422876
682	6068.408774
683	6068.254124
684	6066.614752
685	6066.504876
686	6064.324913
687	6063.577226
688	6063.221572
689	6063.085123
690	6059.054249
691	6058.983842
692	6056.950076
693	6056.699641
694	6055.301869
695	6054.813685
696	6054.71122
697	6051.617045
698	6051.554358
699	6050.293197
700	6049.052696
701	6048.916189
702	6048.714886
703	6048.559115
704	6046.980924
705	6043.636491
706	6042.110132
707	6041.927686
708	6039.094308
709	6038.712812
710	6035.307853
711	6033.905241
712	6031.331457
713	6031.111107
714	6031.055856
715	6029.790492
716	6029.736083
717	6029.660377
718	6026.120836
719	6023.13188
720	6022.304035
721	6022.048409
722	6021.661505
723	6021.178873
724	6018.085711
725	6017.725242
726	6015.909463
727	6011.761614
728	6007.820926
729	6006.857227
730	6005.921127
731	6005.812107
732	6005.398626
733	6005.253682
734	6002.402665
735	6002.261787
736	6001.076661
737	6000.700559
738	5997.883406
739	5997.480663
740	5997.37949
741	5997.212619
742	5996.206894
743	5995.341799
744	5995.284436
745	5994.996325
746	5993.16994
747	5991.922146
748	5986.301528
749	5986.257425
750	5986.210109
751	5984.25682
752	5983.926762
753	5982.39202
754	5981.744433
755	5980.965926
756	5980.031771
757	5979.936541
758	5979.120019
759	5979.09961
760	5978.132028
761	5973.099139
762	5972.452057
763	5972.326326
764	5967.862855
765	5965.759856
766	5963.841468
767	5963.238362
768	5962.596807
769	5962.429745
770	5962.383185
771	5962.148404
772	5962.125296
773	5961.53631
774	5959.260751
775	5958.86934
776	5958.728928
777	5958.61323
778	5954.32719
779	5953.977788
780	5952.596501
781	5950.597573
782	5950.334123
783	5948.67696
784	5948.529132
785	5948.055251
786	5948.01169
787	5947.881657
788	5941.896152
789	5941.844056
790	5941.485568
791	5941.417736
792	5941.241235
793	5936.984558
794	5936.722407
795	5929.184977
796	5923.618605
797	5923.503446
798	5922.299885
799	5922.246027
800	5919.425852
801	5917.978808
802	5917.85754
803	5917.501316
804	5916.122651
805	5915.937748
806	5914.433508
807	5913.903822
808	5909.335575
809	5908.808873
810	5908.762948
811	5906.755035
812	5899.580409
813	5895.547019
814	5894.939459
815	5891.861905
816	5889.078876
817	5888.979987
818	5888.821523
819	5888.597026
820	5879.799193
821	5879.733043
822	5878.707622
823	5877.423654
824	5876.487806
825	5875.992849
826	5875.52034
827	5872.95559
828	5872.419586
829	5871.630442
830	5867.356101
831	5866.266577
832	5865.111613
833	5860.94799
834	5859.231134
835	5854.672184
836	5854.558777
837	5854.505039
838	5849.765998
839	5848.939986
840	5848.808803
841	5845.570967
842	5839.542273
843	5839.354247
844	5839.184019
845	5838.635479
846	5838.558151
847	5838.506155
848	5837.302702
849	5834.543194
850	5830.594399
851	5826.334152
852	5826.236183
853	5825.975887
854	5825.886083
855	5825.080289
856	5824.819224
857	5824.582628
858	5823.695495
859	5823.573708
860	5822.457439
861	5818.793777
862	5818.674836
863	5818.547598
864	5816.594954
865	5815.984315
866	5815.830228
867	5809.305396
868	5807.725687
869	5807.625684
870	5807.181332
871	5804.27621
872	5803.875283
873	5803.772058
874	5802.909788
875	5802.850044
876	5799.498245
877	5799.378326
878	5797.210855
879	5796.474352
880	5796.430975
881	5796.378509
882	5795.079376
883	5794.886353
884	5794.848515
885	5794.822687
886	5794.739379
887	5793.331875
888	5793.187888
889	5792.416861
890	5788.773238
891	5787.847147
892	5787.787572
893	5784.101115
894	5782.848888
895	5780.566712
896	5779.39165
897	5778.686805
898	5776.644777
899	5776.441342
900	5776.372052
901	5775.931194
902	5773.180478
903	5773.114138
904	5773.03627
905	5769.066685
906	5768.513775
907	5766.531558
908	5766.404217
909	5764.754338
910	5764.636348
911	5764.399994
912	5763.590028
913	5763.315262
914	5762.938743
915	5762.919227
916	5762.837716
917	5759.18388
918	5759.15736
919	5758.445911
920	5756.99224
921	5755.944931
922	5755.589544
923	5755.463861
924	5755.386397
925	5755.14923
926	5754.940021
927	5751.889354
928	5751.055324
929	5750.501496
930	5750.383735
931	5749.249912
932	5748.414761
933	5748.362583
934	5747.94675
935	5745.905172
936	5740.382751
937	5739.974504
938	5739.915609
939	5739.867409
940	5734.204633
941	5734.046331
942	5733.042923
943	5732.99177
944	5729.608747
945	5729.328571
946	5729.04903
947	5728.467903
948	5728.348755
949	5728.313963
950	5728.126154
951	5726.22398
952	5725.709927
953	5724.081643
954	5723.930298
955	5722.314106
956	5722.286302
957	5717.196109
958	5713.959794
959	5713.660882
960	5713.547008
961	5712.472037
962	5712.094749
963	5710.108094
964	5709.187449
965	5705.572223
966	5705.392537
967	5702.985939
968	5702.935553
969	5702.848505
970	5702.006077
971	5701.00286
972	5695.284265
973	5693.959109
974	5693.75094
975	5690.386791
976	5690.359531
977	5690.337474
978	5689.54822
979	5688.965724
980	5687.807608
981	5687.649834
982	5683.530831
983	5682.615057
984	5681.16907
985	5679.429084
986	5679.184926
987	5678.732257
988	5673.986492
989	5673.63828
990	5673.392631
991	5672.964797
992	5672.940084
993	5672.865504
994	5672.720962
995	5671.56567
996	5669.824351
997	5669.096018
998	5669.008589
999	5668.957324
