iter	Passed	Remaining
640	4126	2310
641	4132	2304
642	4138	2297
643	4144	2291
644	4150	2284
645	4157	2278
646	4163	2271
647	4169	2264
648	4175	2258
649	4182	2251
650	4188	2245
651	4194	2238
652	4201	2232
653	4207	2225
654	4213	2219
655	4219	2212
656	4226	2206
657	4231	2199
658	4238	2193
659	4244	2186
660	4250	2179
661	4256	2173
662	4262	2166
663	4269	2160
664	4275	2153
665	4282	2147
666	4288	2141
667	4295	2134
668	4301	2128
669	4307	2121
670	4313	2115
671	4319	2108
672	4326	2102
673	4332	2095
674	4338	2088
675	4344	2082
676	4352	2076
677	4358	2069
678	4364	2063
679	4370	2056
680	4377	2050
681	4383	2044
682	4390	2037
683	4396	2031
684	4403	2025
685	4409	2018
686	4415	2011
687	4421	2005
688	4428	1998
689	4434	1992
690	4441	1985
691	4447	1979
692	4454	1973
693	4459	1966
694	4466	1960
695	4472	1953
696	4479	1947
697	4485	1940
698	4492	1934
699	4498	1927
700	4505	1921
701	4510	1914
702	4516	1908
703	4522	1901
704	4529	1895
705	4536	1888
706	4542	1882
707	4548	1875
708	4554	1869
709	4560	1862
710	4566	1856
711	4572	1849
712	4579	1843
713	4585	1836
714	4592	1830
715	4598	1823
716	4605	1817
717	4611	1811
718	4618	1804
719	4625	1798
720	4632	1792
721	4638	1786
722	4645	1779
723	4651	1773
724	4657	1766
725	4663	1760
726	4670	1753
727	4677	1747
728	4683	1740
729	4689	1734
730	4695	1728
731	4701	1721
732	4708	1715
733	4714	1708
734	4721	1702
735	4727	1695
736	4733	1689
737	4740	1682
738	4746	1676
739	4752	1669
740	4759	1663
741	4765	1656
742	4770	1650
743	4777	1643
744	4784	1637
745	4790	1631
746	4797	1624
747	4803	1618
748	4811	1612
749	4817	1605
750	4823	1599
751	4829	1592
752	4836	1586
753	4842	1580
754	4848	1573
755	4859	1568
756	4867	1562
757	4875	1556
758	4883	1550
759	4890	1544
760	4897	1538
761	4905	1532
762	4913	1526
763	4918	1519
764	4925	1513
765	4932	1506
766	4940	1500
767	4947	1494
768	4956	1488
769	4963	1482
770	4971	1476
771	4979	1470
772	4987	1464
773	4995	1458
774	5003	1452
775	5010	1446
776	5017	1440
777	5023	1433
778	5029	1426
779	5035	1420
780	5042	1414
781	5049	1407
782	5055	1400
783	5061	1394
784	5067	1388
785	5074	1381
786	5080	1374
787	5085	1368
788	5091	1361
789	5098	1355
790	5104	1348
791	5110	1342
792	5115	1335
793	5122	1328
794	5128	1322
795	5134	1315
796	5141	1309
797	5149	1303
798	5155	1296
799	5161	1290
800	5167	1283
801	5174	1277
802	5179	1270
803	5185	1264
804	5191	1257
805	5198	1251
806	5205	1244
807	5212	1238
808	5218	1231
809	5224	1225
810	5231	1219
811	5237	1212
812	5243	1206
813	5250	1199
814	5258	1193
815	5268	1187
816	5274	1181
817	5289	1176
818	5299	1171
819	5309	1165
820	5322	1160
821	5332	1154
822	5339	1148
823	5347	1142
824	5355	1135
825	5362	1129
826	5371	1123
827	5378	1117
828	5386	1110
829	5394	1104
830	5401	1098
831	5409	1092
832	5416	1085
833	5425	1079
834	5433	1073
835	5441	1067
836	5448	1061
837	5456	1054
838	5464	1048
839	5472	1042
840	5480	1036
841	5488	1029
842	5497	1023
843	5504	1017
844	5513	1011
845	5520	1004
846	5528	998
847	5535	992
848	5543	985
849	5550	979
850	5557	973
851	5566	966
852	5574	960
853	5580	954
854	5587	947
855	5595	941
856	5603	934
857	5611	928
858	5617	922
859	5624	915
860	5632	909
861	5640	903
862	5647	896
863	5654	890
864	5663	883
865	5670	877
866	5677	870
867	5686	864
868	5692	858
869	5699	851
870	5707	845
871	5717	839
872	5726	833
873	5733	826
874	5741	820
875	5748	813
876	5756	807
877	5762	800
878	5772	794
879	5780	788
880	5787	781
881	5795	775
882	5803	768
883	5812	762
884	5820	756
885	5827	749
886	5835	743
887	5843	736
888	5849	730
889	5856	723
890	5863	717
891	5870	710
892	5877	704
893	5885	697
894	5892	691
895	5900	684
896	5907	678
897	5915	671
898	5923	665
899	5930	658
900	5937	652
901	5945	645
902	5953	639
903	5960	633
904	5967	626
905	5975	619
906	5983	613
907	5991	607
908	5999	600
909	6007	594
910	6014	587
911	6021	581
912	6029	574
913	6036	567
914	6044	561
915	6052	555
916	6059	548
917	6068	542
918	6075	535
919	6082	528
920	6090	522
921	6097	515
922	6105	509
923	6112	502
924	6121	496
925	6128	489
926	6134	483
927	6141	476
928	6148	469
929	6156	463
930	6162	456
931	6169	450
932	6176	443
933	6184	437
934	6191	430
935	6198	423
936	6206	417
937	6213	410
938	6221	404
939	6229	397
940	6236	391
941	6244	384
942	6251	377
943	6259	371
944	6266	364
945	6274	358
946	6280	351
947	6288	344
948	6295	338
949	6303	331
950	6309	325
951	6316	318
952	6325	311
953	6331	305
954	6338	298
955	6345	292
956	6353	285
957	6362	278
958	6369	272
959	6377	265
960	6386	259
961	6395	252
962	6401	245
963	6410	239
964	6416	232
965	6424	226
966	6433	219
967	6442	212
968	6450	206
969	6458	199
970	6466	193
971	6473	186
972	6480	179
973	6488	173
974	6496	166
975	6503	159
976	6510	153
977	6518	146
978	6527	140
979	6538	133
980	6548	126
981	6559	120
982	6567	113
983	6574	106
984	6581	100
985	6589	93
986	6596	86
987	6604	80
988	6611	73
989	6617	66
990	6625	60
991	6633	53
992	6640	46
993	6647	40
994	6655	33
995	6666	26
996	6676	20
997	6684	13
998	6692	6
999	6702	0
