iter	Passed	Remaining
414	3242	4570
415	3249	4561
416	3255	4552
417	3262	4543
418	3270	4534
419	3277	4526
420	3285	4518
421	3292	4509
422	3301	4503
423	3307	4492
424	3314	4483
425	3320	4474
426	3326	4464
427	3334	4455
428	3341	4447
429	3348	4439
430	3356	4431
431	3362	4421
432	3369	4411
433	3376	4403
434	3383	4394
435	3390	4385
436	3396	4375
437	3402	4365
438	3409	4356
439	3416	4347
440	3422	4338
441	3429	4329
442	3436	4320
443	3443	4311
444	3450	4303
445	3458	4295
446	3465	4287
447	3471	4277
448	3478	4269
449	3485	4260
450	3492	4251
451	3499	4243
452	3507	4235
453	3515	4227
454	3522	4218
455	3529	4211
456	3536	4202
457	3544	4194
458	3551	4185
459	3558	4177
460	3565	4168
461	3572	4159
462	3579	4151
463	3586	4142
464	3592	4133
465	3599	4125
466	3607	4116
467	3614	4108
468	3621	4100
469	3629	4092
470	3636	4084
471	3643	4075
472	3650	4067
473	3656	4057
474	3663	4048
475	3669	4040
476	3676	4031
477	3683	4022
478	3691	4014
479	3698	4006
480	3703	3996
481	3711	3988
482	3717	3979
483	3725	3971
484	3732	3963
485	3737	3952
486	3744	3944
487	3750	3935
488	3757	3926
489	3764	3917
490	3770	3909
491	3778	3901
492	3785	3892
493	3791	3883
494	3798	3875
495	3805	3867
496	3812	3858
497	3820	3850
498	3827	3842
499	3833	3833
500	3840	3825
501	3846	3815
502	3853	3807
503	3859	3797
504	3866	3789
505	3873	3781
506	3880	3773
507	3887	3765
508	3893	3755
509	3899	3746
510	3906	3738
511	3912	3729
512	3920	3721
513	3926	3712
514	3933	3704
515	3940	3696
516	3947	3687
517	3954	3679
518	3961	3671
519	3968	3663
520	3975	3655
521	3982	3646
522	3988	3637
523	3995	3629
524	4002	3620
525	4008	3612
526	4015	3604
527	4022	3595
528	4029	3587
529	4036	3579
530	4043	3570
531	4049	3562
532	4056	3554
533	4063	3546
534	4070	3537
535	4077	3529
536	4084	3521
537	4092	3514
538	4098	3505
539	4105	3497
540	4112	3488
541	4119	3481
542	4126	3472
543	4135	3466
544	4141	3457
545	4150	3450
546	4157	3442
547	4164	3434
548	4171	3426
549	4180	3420
550	4188	3412
551	4197	3406
552	4203	3398
553	4210	3389
554	4216	3381
555	4222	3371
556	4228	3363
557	4234	3354
558	4241	3346
559	4248	3338
560	4254	3329
